Run,serotype,antigen_formula,target_acc,biosample_acc,asm_acc,scientific_name
SRR13873274,,,PDT001411214.1,SAMN17981836,GCA_025116585.1,Klebsiella aerogenes
DRR150618,,,PDT001003310.1,SAMD00138073,GCA_021984395.1,Klebsiella pneumoniae
SRR24673274,,,PDT001744160.2,SAMN35159568,GCA_031045695.2,Klebsiella pneumoniae
,,,PDT002290962.1,SAMN37542893,GCA_041030145.1,Klebsiella pneumoniae
,,,PDT000369999.1,SAMEA3649765,GCA_900501525.1,Klebsiella pneumoniae
,,,PDT002094549.1,SAMN35740181,GCA_036912335.1,Klebsiella pneumoniae
SRR19419629,,,PDT001315725.3,SAMN28684415,GCA_023563645.3,Klebsiella pneumoniae
ERR1740536,,,PDT000446058.1,SAMEA4557681,GCA_022229565.1,Klebsiella pneumoniae subsp. pneumoniae
ERR3162521,,,PDT000535711.1,SAMEA5232454,GCA_022326205.1,Klebsiella pneumoniae
SRR27049268,,,PDT002016342.1,SAMN38448707,GCA_034163305.1,Klebsiella pneumoniae
,,,PDT001861670.1,SAMEA113934854,GCA_956477415.1,Klebsiella pneumoniae
ERR7598138,,,PDT001207401.1,SAMEA11291364,GCA_021865775.1,Klebsiella pneumoniae subsp. pneumoniae
,,,PDT000802396.1,SAMN15655700,GCA_014050205.1,Klebsiella pneumoniae
,,,PDT000140982.1,SAMEA3531862,GCA_900093035.1,Klebsiella pneumoniae
SRR4036808,,,PDT000433399.1,SAMN05581772,GCA_022272475.1,Klebsiella pneumoniae
SRR19561441,,,PDT001323936.1,SAMN28668279,GCA_023672625.1,Klebsiella pneumoniae
SRR5385947,,,PDT000875006.1,SAMN06438727,GCA_022082875.1,Klebsiella pneumoniae
SRR8286496,,,PDT000436093.1,SAMN10527455,GCA_022261815.1,Klebsiella pneumoniae
,,,PDT001849238.1,SAMN32978013,GCA_028364475.3,Klebsiella pneumoniae
ERR10922775,,,PDT001959155.1,SAMEA112661792,GCA_033109385.1,Klebsiella pneumoniae
,,,PDT000229881.1,SAMN06917645,GCA_002235265.1,Klebsiella pneumoniae
,,,PDT001966706.1,SAMN35578105,GCA_033193695.1,Klebsiella pneumoniae
SRR5082360,,,PDT000433189.1,SAMN06112173,GCA_022273615.1,Klebsiella pneumoniae
ERR8604257,,,PDT001373237.1,SAMEA12940484,GCA_024489795.1,Klebsiella pneumoniae
SRR24837280,,,PDT001770086.2,SAMN35638227,GCA_031039545.2,Klebsiella pneumoniae
ERR7672058,,,PDT001208147.1,SAMEA11577395,GCA_021864105.1,Klebsiella pneumoniae
,,,PDT002159320.1,SAMN37877910,GCA_039574565.1,Klebsiella pneumoniae
,,,PDT000123837.1,SAMN04534543,GCA_001613665.1,Klebsiella pneumoniae
,,,PDT001282742.2,SAMN23224916,GCA_022857565.1,Klebsiella pneumoniae
,,,PDT000662744.1,SAMEA104414834,GCA_902704655.1,Klebsiella pneumoniae
DRR281094,,,PDT001214158.1,SAMD00287420,GCA_021849885.1,Klebsiella pneumoniae
SRR18217368,,,PDT001289817.1,SAMN26422400,GCA_023021585.1,Klebsiella pneumoniae
SRR10383452,,,PDT000724066.1,SAMN13176244,GCA_022182405.1,Klebsiella aerogenes
,,,PDT001608635.1,SAMN08924046,GCA_028465125.1,Klebsiella pneumoniae subsp. pneumoniae
ERR5056657,,,PDT001011588.1,SAMEA7773953,GCA_021974935.1,Klebsiella pneumoniae
ERR1289782,,,PDT000427311.1,SAMEA3649500,GCA_022291315.1,Klebsiella pneumoniae
,,,PDT000370637.1,SAMEA3729748,GCA_900508595.1,Klebsiella pneumoniae
,,,PDT001282868.1,SAMN23224792,GCA_022860085.1,Klebsiella pneumoniae
SRR18175644,,,PDT001256126.1,SAMN26101565,GCA_022432405.1,Klebsiella pneumoniae
,,,PDT002333160.1,SAMN38340826,GCA_041399925.1,Klebsiella pneumoniae
SRR19561324,,,PDT001323824.1,SAMN28668491,GCA_023687665.1,Klebsiella pneumoniae
,,,PDT001282434.2,SAMN22998766,GCA_022851405.1,Klebsiella pneumoniae
SRR17308578,,,PDT001227409.1,SAMN24296947,GCA_021804165.1,Klebsiella pneumoniae
SRR18982293,,,PDT001296763.1,SAMN26976380,GCA_023208315.1,Klebsiella pneumoniae
,,,PDT002251089.1,SAMN42317699,GCA_040691745.1,Klebsiella pneumoniae
SRR5386953,,,PDT000875997.1,SAMN06438276,GCA_022064865.1,Klebsiella pneumoniae
,,,PDT000489677.1,SAMEA104567887,GCA_900774375.1,Klebsiella pneumoniae
,,,PDT001132726.1,SAMN21366141,GCA_019990745.1,Klebsiella pneumoniae
,,,PDT000932834.1,SAMN12109377,GCA_016615885.1,Klebsiella pneumoniae
,,,PDT000852535.1,SAMN14967615,GCA_014834205.1,Klebsiella pneumoniae
,,,PDT001981594.1,SAMN38081479,GCA_033541155.1,Klebsiella pneumoniae
SRR19369815,,,PDT001325761.1,SAMN28592053,GCA_023829375.1,Klebsiella pneumoniae
,,,PDT002094471.1,SAMN32135627,GCA_036903465.1,Klebsiella pneumoniae
,,,PDT002127222.1,SAMN39992673,GCA_037628955.1,Klebsiella pneumoniae
,,,PDT001172902.1,SAMN22857728,GCA_020805645.1,Klebsiella pneumoniae
,,,PDT001282497.2,SAMN22998701,GCA_022852665.1,Klebsiella pneumoniae
,,,PDT000364546.1,SAMN08623811,GCA_003401345.1,Klebsiella pneumoniae
ERR8604241,,,PDT001373229.1,SAMEA12940468,GCA_024489815.1,Klebsiella pneumoniae
,,,PDT001302670.1,SAMN27863115,GCA_023273165.1,Klebsiella pneumoniae
,,,PDT002094600.1,SAMN38511569,GCA_036914135.1,Klebsiella variicola
,,,PDT001006941.1,SAMN18628976,GCA_017939425.1,Klebsiella pneumoniae
,,,PDT001435673.1,SAMN20218087,GCA_025392585.1,Klebsiella pneumoniae
,,,PDT001282758.2,SAMN23224901,GCA_022857885.1,Klebsiella pneumoniae
,,,PDT001282921.1,SAMN23224738,GCA_022861145.1,Klebsiella pneumoniae
ERR10438915,,,PDT001494784.1,SAMEA111505119,GCA_026326515.1,Klebsiella pneumoniae
SRR10991926,,,PDT000715199.1,SAMN12774567,GCA_022193425.1,Klebsiella pneumoniae
ERR1829916,,,PDT000442249.1,SAMEA87958168,GCA_022236085.1,Klebsiella pneumoniae
ERR10321615,,,PDT001467876.1,SAMEA111435807,GCA_025879265.1,Klebsiella pneumoniae
,,,PDT001256963.1,SAMN22875435,GCA_022422105.1,Klebsiella pneumoniae
,,,PDT000879149.1,SAMEA3357401,GCA_904865765.1,Klebsiella pneumoniae
SRR24338441,,,PDT002117223.1,SAMN34420440,GCA_037406155.1,Klebsiella pneumoniae
,,,PDT001931234.1,SAMN37203687,GCA_032669845.1,Klebsiella pneumoniae
,,,PDT001046615.1,SAMN17372032,GCA_018442585.1,Klebsiella pneumoniae
SRR14450283,,,PDT001020457.1,SAMN19016730,GCA_021952845.1,Klebsiella pneumoniae
DRR387716,,,PDT001704357.1,SAMD00499212,GCA_034684925.1,Klebsiella aerogenes
ERR11759368,,,PDT002032663.1,SAMEA114110115,GCA_034433935.1,Klebsiella pneumoniae
,,,PDT001864076.1,SAMEA113935205,GCA_956482125.1,Klebsiella pneumoniae
,,,PDT001676453.1,SAMN25131778,GCA_029521385.1,Klebsiella pneumoniae
DRR281038,,,PDT001214102.1,SAMD00287364,GCA_021853115.1,Klebsiella pneumoniae
,,,PDT001044148.1,SAMN17372990,GCA_018423235.1,Klebsiella pneumoniae
,,,PDT001612453.1,SAMN23839385,GCA_028581615.1,Klebsiella pneumoniae
SRR12267772,,,PDT000883889.1,SAMN15567035,GCA_022047845.1,Klebsiella pneumoniae
SRR5386460,,,PDT000875538.1,SAMN06437770,GCA_022073965.1,Klebsiella pneumoniae
SRR15098147,,,PDT001087476.1,SAMN20033529,GCA_021930755.1,Klebsiella pneumoniae
,,,PDT000364553.1,SAMN08623802,GCA_003400825.1,Klebsiella aerogenes
SRR18919317,,,PDT001325611.1,SAMN27773153,GCA_023774975.1,Klebsiella pneumoniae
SRR3051128,,,PDT000136269.2,SAMN04357473,GCA_022313815.1,Klebsiella pneumoniae
,,,PDT002230608.1,SAMN18613705,GCA_040291035.1,Klebsiella pneumoniae
,,,PDT002163901.1,SAMN41242581,GCA_039614985.1,Klebsiella pneumoniae
,,,PDT000489718.1,SAMEA104567795,GCA_900774785.1,Klebsiella pneumoniae
SRR25475536,,,PDT001837839.1,SAMN36785150,GCA_031010865.1,Klebsiella pneumoniae
SRR11992930,,,PDT001214445.2,SAMN14851730,GCA_025102085.1,Klebsiella aerogenes
ERR3904520,,,PDT000685449.1,SAMEA5049428,GCA_022202525.1,Klebsiella pneumoniae
,,,PDT000030653.1,SAMN02581346,GCA_000693835.1,Klebsiella pneumoniae CHS 44
,,,PDT002142377.1,SAMN40650275,GCA_038362285.1,Klebsiella pneumoniae
,,,PDT000992673.1,SAMN16721994,GCA_017594625.1,Klebsiella pneumoniae
ERR9832663,,,PDT001345581.1,SAMEA110063407,GCA_023927485.1,Klebsiella pneumoniae
SRR5386084,,,PDT000875124.1,SAMN06438608,GCA_022080695.1,Klebsiella pneumoniae
SRR18175624,,,PDT001256106.1,SAMN26101484,GCA_022431445.1,Klebsiella pneumoniae
ERR5056478,,,PDT001011409.1,SAMEA7773774,GCA_021977235.1,Klebsiella pneumoniae
SRR12569240,,,PDT000879485.1,SAMN15813853,GCA_022056165.1,Klebsiella pneumoniae
,,,PDT000880762.1,SAMN14411775,GCA_015238895.1,Klebsiella pneumoniae
,,,PDT002042481.1,SAMN38757454,GCA_034741535.1,Klebsiella pneumoniae
,,,PDT002169789.1,SAMN41160414,GCA_039676805.1,Klebsiella pneumoniae
SRR26402217,,,PDT001958829.1,SAMN37851015,GCA_033116175.1,Klebsiella pneumoniae
SRR28558892,,,PDT002131231.1,SAMN40752285,GCA_037973955.1,Klebsiella pneumoniae
SRR14450088,,,PDT001020287.1,SAMN19015907,GCA_021956125.1,Klebsiella pneumoniae
,,,PDT002142114.1,SAMN40181810,GCA_038376195.1,Klebsiella pneumoniae
,,,PDT000061695.1,SAMN03283308,GCA_000956775.1,Klebsiella aerogenes
DRR122257,,,PDT000986886.1,SAMD00111791,GCA_022007765.1,Klebsiella pneumoniae
,,,PDT000326782.1,SAMN09266911,GCA_003196535.1,Klebsiella pneumoniae
,,,PDT002331115.1,SAMN28591307,GCA_041345905.1,Klebsiella pneumoniae
ERR8604319,,,PDT001375194.1,SAMEA12940546,GCA_024515195.1,Klebsiella pneumoniae
,,,PDT000663030.1,SAMEA6099514,GCA_902509085.1,Klebsiella quasipneumoniae
SRR14449593,,,PDT001019829.1,SAMN19016541,GCA_021965455.1,Klebsiella pneumoniae
SRR5973322,,,PDT000431421.1,SAMN07525532,GCA_022285245.1,Klebsiella pneumoniae
ERR12132191,,,PDT001958067.1,SAMEA114492475,GCA_033122865.1,Klebsiella pneumoniae
,,,PDT000972417.1,SAMN17976241,GCA_016924135.1,Klebsiella pneumoniae
,,,PDT001100313.1,SAMN20157760,GCA_019430805.1,Klebsiella pneumoniae
,,,PDT002107982.1,SAMN40210937,GCA_037082085.1,Klebsiella pneumoniae
,,,PDT000788415.2,SAMN15344675,GCA_013403435.2,Klebsiella aerogenes
,,,PDT000321857.1,SAMD00115697,GCA_003176295.1,Klebsiella pneumoniae
ERR2586391,,,PDT000442990.1,SAMEA4668436,GCA_022233345.1,Klebsiella pneumoniae
,,,PDT001162587.1,SAMN18762349,GCA_020592125.1,Klebsiella pneumoniae
ERR486385,,,PDT000176164.2,SAMEA2273771,GCA_022305935.1,Klebsiella pneumoniae
ERR8604314,,,PDT001373276.1,SAMEA12940541,GCA_024493415.1,Klebsiella pneumoniae
SRR2033759,,,PDT000065090.4,SAMN03657215,GCA_022316605.1,Klebsiella pneumoniae
SRR26402059,,,PDT001958671.1,SAMN37851188,GCA_033119445.1,Klebsiella pneumoniae
ERR11579054,,,PDT001903447.1,SAMEA113605313,GCA_032044415.1,Klebsiella pneumoniae
SRR17302529,,,PDT001243813.1,SAMN24019582,GCA_022157905.1,Klebsiella pneumoniae
,,,PDT001079429.1,SAMN19797005,GCA_019054335.1,Klebsiella pneumoniae
,,,PDT000369671.1,SAMEA3538702,GCA_900516045.1,Klebsiella pneumoniae
ERR8604202,,,PDT001373209.1,SAMEA12940429,GCA_024492955.1,Klebsiella pneumoniae
,,,PDT002086262.1,SAMN38811493,GCA_036858565.1,Klebsiella pneumoniae
,,,PDT001710099.1,SAMN33731304,GCA_029904265.1,Klebsiella pneumoniae
,,,PDT002335172.1,SAMN43035540,GCA_041424835.1,Klebsiella pneumoniae
,,,PDT002280044.1,SAMN37923828,GCA_040991455.1,Klebsiella pneumoniae
,,,PDT001942141.1,SAMN37684971,GCA_032759475.1,Klebsiella pneumoniae
SRR26401999,,,PDT001958611.1,SAMN37851069,GCA_033120645.1,Klebsiella pneumoniae
SRR18212577,,,PDT001257840.3,SAMN26417552,GCA_022471955.3,Klebsiella pneumoniae
SRR26324334,,,PDT001927082.1,SAMN37733572,GCA_032720235.1,Klebsiella pneumoniae
DRR150405,,,PDT001003132.1,SAMD00137860,GCA_021986735.1,Klebsiella pneumoniae
ERR4367579,,,PDT001094806.1,SAMEA7077250,GCA_021910645.1,Klebsiella pneumoniae
,,,PDT002077844.1,SAMN39825227,GCA_036553305.1,Klebsiella pneumoniae
SRR24338197,,,PDT002117011.2,SAMN34420411,GCA_040515935.1,Klebsiella pneumoniae
,,,PDT001151375.1,SAMN15754097,GCA_020481375.1,Klebsiella pneumoniae
,,,PDT001865644.1,SAMEA113935098,GCA_956480305.1,Klebsiella pneumoniae
,,,PDT002042074.1,SAMN38756767,GCA_034732975.1,Klebsiella pneumoniae
,,,PDT000229900.1,SAMN06917618,GCA_002235655.1,Klebsiella pneumoniae
,,,PDT001378247.1,SAMN17073147,GCA_024517645.1,Klebsiella pneumoniae
SRR17302810,,,PDT001244129.1,SAMN24018824,GCA_022148945.1,Klebsiella pneumoniae
SRR14402496,,,PDT001025229.1,SAMN18977316,GCA_021948715.1,Klebsiella pneumoniae
,,,PDT000235665.1,SAMN07251848,GCA_002261655.1,Klebsiella pneumoniae
SRR19090258,,,PDT001299686.2,SAMN26976423,GCA_023314215.2,Klebsiella variicola
,,,PDT001052716.1,SAMN18963527,GCA_018583185.1,Klebsiella pneumoniae
SRR24650898,,,PDT001740927.2,SAMN35159382,GCA_031047275.2,Klebsiella pneumoniae
ERR11741209,,,PDT001960846.1,SAMEA114094078,GCA_033107705.1,Klebsiella pneumoniae
,,,PDT002159413.1,SAMN37878117,GCA_039571205.1,Klebsiella aerogenes
SRR18207185,,,PDT001261233.1,SAMN26366728,GCA_022499965.1,Klebsiella pneumoniae
,,,PDT002251118.1,SAMN42317682,GCA_040692105.1,Klebsiella pneumoniae
SRR26402038,,,PDT001958650.1,SAMN37850720,GCA_033119865.1,Klebsiella pneumoniae
,,,PDT001485838.1,SAMN30369329,GCA_026161725.1,Klebsiella pneumoniae
SRR12509062,,,PDT000858217.1,SAMN15868858,GCA_022153665.1,Klebsiella pneumoniae
SRR16776932,,,PDT001169423.1,SAMN22896396,GCA_021898635.1,Klebsiella pneumoniae
,,,PDT000198845.1,SAMEA4362673,GCA_900173985.1,Klebsiella pneumoniae
SRR5387209,,,PDT000876136.1,SAMN06438960,GCA_022062485.1,Klebsiella pneumoniae
SRR14449652,,,PDT001019888.1,SAMN19015878,GCA_021964235.1,Klebsiella pneumoniae
ERR11578434,,,PDT001902830.1,SAMEA113605677,GCA_032155685.1,Klebsiella pneumoniae
,,,PDT001141226.1,SAMEA7746260,GCA_916161215.1,Klebsiella pneumoniae
,,,PDT002043016.1,SAMN38758393,GCA_034742655.1,Klebsiella pneumoniae
,,,PDT001007061.1,SAMN17160188,GCA_017974655.1,Klebsiella pneumoniae
ERR4367669,,,PDT001094896.1,SAMEA7077340,GCA_021908555.1,Klebsiella pneumoniae
,,,PDT002074701.1,SAMN35640679,GCA_036452075.1,Klebsiella pneumoniae
SRR22996243,,,PDT001570510.1,SAMN32610123,GCA_027907435.1,Klebsiella pneumoniae
SRR10992175,,,PDT000715448.1,SAMN12774288,GCA_022189145.1,Klebsiella pneumoniae
,,,PDT000370740.1,SAMEA3729907,GCA_900508335.1,Klebsiella pneumoniae
SRR26402356,,,PDT001958968.1,SAMN37850976,GCA_033113065.1,Klebsiella pneumoniae
,,,PDT001518903.1,SAMEA111563120,GCA_947390165.1,Klebsiella pneumoniae
,,,PDT002290986.1,SAMN37542870,GCA_041030605.1,Klebsiella pneumoniae
,,,PDT002160642.1,SAMN40976228,GCA_039610035.1,Klebsiella pneumoniae
,,,PDT000066553.1,SAMN03495934,GCA_001011385.1,Klebsiella aerogenes
,,,PDT001355232.1,SAMN27363277,GCA_024159665.1,Klebsiella pneumoniae
,,,PDT000712237.1,SAMN14279100,GCA_011603155.1,Klebsiella pneumoniae
,,,PDT002290985.1,SAMN37542873,GCA_041030585.1,Klebsiella pneumoniae
,,,PDT000276061.1,SAMN06629580,GCA_002851335.1,Klebsiella pneumoniae
,,,PDT001223066.1,SAMN23497927,GCA_021458225.1,Klebsiella pneumoniae
,,,PDT001864072.1,SAMEA113935201,GCA_956480565.1,Klebsiella pneumoniae
,,,PDT000599524.1,SAMN12330905,GCA_008756865.1,Klebsiella pneumoniae
,,,PDT000068114.1,SAMN03280415,GCA_001034055.1,Klebsiella pneumoniae
,,,PDT002178510.1,SAMN41467306,GCA_039847285.1,Klebsiella pneumoniae
ERR10441277,,,PDT001495040.1,SAMEA111503801,GCA_026317945.1,Klebsiella quasipneumoniae
SRR14449559,,,PDT001019795.1,SAMN19015963,GCA_021966195.1,Klebsiella pneumoniae
SRR17303988,,,PDT001244640.1,SAMN24021191,GCA_022120965.1,Klebsiella pneumoniae
,,,PDT001227001.1,SAMN23526234,GCA_021515955.1,Klebsiella pneumoniae
,,,PDT002147719.1,SAMN40761507,GCA_038448485.1,Klebsiella pneumoniae
,,,PDT001758460.1,SAMN35028408,GCA_030067505.1,Klebsiella pneumoniae
,,,PDT001000585.1,SAMN18478622,GCA_017743035.1,Klebsiella quasipneumoniae
ERR12246898,,,PDT001977484.1,SAMEA114494597,GCA_033559655.1,Klebsiella pneumoniae
DRR391020,,,PDT001706409.1,SAMD00502516,GCA_030776505.1,Klebsiella pneumoniae subsp. pneumoniae
,,,PDT002230770.1,SAMN18613501,GCA_040293965.1,Klebsiella pneumoniae
SRR19441984,,,PDT001316971.1,SAMN28743560,GCA_023583205.1,Klebsiella pneumoniae
,,,PDT002262731.1,SAMN40501347,GCA_040794585.1,Klebsiella pneumoniae
ERR4852877,,,PDT000921070.1,SAMEA5996202,GCA_022030555.1,Klebsiella pneumoniae
SRR23890264,,,PDT001663592.1,SAMN33797067,GCA_029273045.1,Klebsiella pneumoniae
SRR10992078,,,PDT000715351.1,SAMN12774191,GCA_022190845.1,Klebsiella pneumoniae
SRR13088908,,,PDT000893774.3,SAMN16842829,GCA_022038495.3,Klebsiella pneumoniae
SRR29843723,,,PDT002255621.1,SAMN42518638,GCA_040738845.1,Klebsiella pneumoniae
ERR3967870,,,PDT001209231.1,SAMEA5050109,GCA_021856825.1,Klebsiella pneumoniae
SRR5385814,,,PDT000874874.1,SAMN06437891,GCA_022085215.1,Klebsiella pneumoniae
,,,PDT000518685.1,SAMN10600522,GCA_006130645.1,Klebsiella pneumoniae
SRR2134679,,,PDT000077413.3,SAMN03892119,GCA_022316865.1,Klebsiella pneumoniae
,,,PDT002077906.1,SAMN30636711,GCA_036577385.1,Klebsiella pneumoniae
ERR8604197,,,PDT001373204.1,SAMEA12940424,GCA_024491095.1,Klebsiella pneumoniae
,,,PDT000387380.1,SAMN07421006,GCA_003597695.1,Klebsiella pneumoniae
ERR2586397,,,PDT000442996.1,SAMEA4668442,GCA_022233245.1,Klebsiella pneumoniae
,,,PDT001336656.1,SAMN28101863,GCA_023742635.1,Klebsiella pneumoniae
,,,PDT002291154.1,SAMN37542704,GCA_041033935.1,Klebsiella pneumoniae
SRR13087681,,,PDT000893565.1,SAMN16823565,GCA_022039915.1,Klebsiella pneumoniae
,,,PDT001006946.1,SAMN16226489,GCA_017942485.1,Klebsiella pneumoniae
SRR18031669,,,PDT001259981.1,SAMN25988814,GCA_022536835.1,Klebsiella pneumoniae
,,,PDT001766301.1,SAMN33387115,GCA_030132945.1,Klebsiella aerogenes
,,,PDT000198714.1,SAMEA4362598,GCA_900173215.1,Klebsiella quasipneumoniae
,,,PDT001864270.1,SAMEA114110994,GCA_959609565.1,Klebsiella pneumoniae
,,,PDT000411418.1,SAMEA4916110,GCA_900608245.1,Klebsiella pneumoniae
SRR19743936,,,PDT001558179.1,SAMN29188225,GCA_027617065.1,Klebsiella pneumoniae
,,,PDT002208208.1,SAMN41704793,GCA_040195615.1,Klebsiella pneumoniae
,,,PDT001767032.1,SAMN23532337,GCA_030144645.1,Klebsiella pneumoniae
,,,PDT000217028.1,SAMN06218099,GCA_002181005.1,Klebsiella pneumoniae
,,,PDT001282519.2,SAMN22998680,GCA_022853095.1,Klebsiella pneumoniae
,,,PDT001283030.1,SAMN23224628,GCA_022863325.1,Klebsiella pneumoniae
,,,PDT000233425.1,SAMN07450690,GCA_002249195.1,Klebsiella pneumoniae subsp. pneumoniae
,,,PDT002291052.1,SAMN37542804,GCA_041031915.1,Klebsiella pneumoniae
,,,PDT001324902.1,SAMN28703772,GCA_023657655.1,Klebsiella pneumoniae
SRR13021364,,,PDT000947762.1,SAMN16679791,GCA_022018075.1,Klebsiella pneumoniae
,,,PDT000276188.1,SAMN06629662,GCA_002854285.1,Klebsiella pneumoniae
ERR3931969,,,PDT001209394.1,SAMEA5050248,GCA_021856365.1,Klebsiella pneumoniae
,,,PDT000131611.1,SAMEA2273603,GCA_900085025.1,Klebsiella pneumoniae
,,,PDT000030646.1,SAMN02581336,GCA_000693655.1,Klebsiella pneumoniae CHS 34
,,,PDT001282608.2,SAMN22998592,GCA_022854865.1,Klebsiella pneumoniae
,,,PDT002290975.1,SAMN37542881,GCA_041030385.1,Klebsiella pneumoniae
SRR14449597,,,PDT001019833.1,SAMN19016537,GCA_021965215.1,Klebsiella pneumoniae
SRR24127632,,,PDT001951677.1,SAMN34137710,GCA_032988035.1,Klebsiella pneumoniae
,,,PDT002171231.1,SAMN41378353,GCA_039681835.1,Klebsiella pneumoniae
ERR11578832,,,PDT001903228.1,SAMEA113605353,GCA_032045515.1,Klebsiella pneumoniae
ERR6293463,,,PDT001091605.1,SAMEA8391954,GCA_021929995.1,Klebsiella pneumoniae
,,,PDT002160568.1,SAMN40976304,GCA_039608555.1,Klebsiella pneumoniae
,,,PDT001157364.1,SAMN22024812,GCA_020525605.1,Klebsiella variicola subsp. variicola
,,,PDT001375053.1,SAMN09688170,GCA_024464355.1,Klebsiella pneumoniae
SRR17644135,,,PDT001366081.1,SAMN25041633,GCA_024379055.1,Klebsiella quasipneumoniae subsp. quasipneumoniae
,,,PDT002041677.1,SAMN38757069,GCA_034720245.1,Klebsiella pneumoniae
SRR15695354,,,PDT001288185.1,SAMN20967247,GCA_023042795.1,Klebsiella aerogenes
,,,PDT000354527.1,SAMEA23989168,GCA_900492745.1,Klebsiella pneumoniae
,,,PDT002292266.1,SAMN37544500,GCA_041042425.1,Klebsiella pneumoniae
SRR30477192,,,PDT002345009.1,SAMN43409809,GCA_041681865.1,Klebsiella pneumoniae
,,,PDT001599077.1,SAMN31207062,GCA_028220865.1,Klebsiella pneumoniae
SRR30020727,,,PDT002275297.1,SAMN42891121,GCA_040944305.1,Klebsiella pneumoniae
,,,PDT000370097.1,SAMEA3649893,GCA_900509645.1,Klebsiella variicola
,,,PDT001018782.1,SAMN18559374,GCA_018271555.1,Klebsiella pneumoniae
ERR298809,,,PDT000440803.1,SAMEA1920228,GCA_022248215.1,Klebsiella pneumoniae
SRR9615935,,,PDT000636219.1,SAMN12145177,GCA_022209105.1,Klebsiella pneumoniae
,,,PDT000663049.1,SAMEA6099540,GCA_902509305.1,Klebsiella pneumoniae
SRR26896783,,,PDT001917401.2,SAMN37671781,GCA_033866875.1,Klebsiella pneumoniae
SRR19419613,,,PDT001315711.3,SAMN28684430,GCA_023563025.3,Klebsiella pneumoniae
,,,PDT002058713.1,SAMN33709373,GCA_035829995.1,Klebsiella pneumoniae
,,,PDT002291167.1,SAMN37542687,GCA_041034225.1,Klebsiella pneumoniae
SRR17621152,,,PDT001223342.5,SAMN24979418,GCA_021813985.4,Klebsiella pneumoniae
,,,PDT002292091.1,SAMN37544647,GCA_041039495.1,Klebsiella pneumoniae
SRR8610340,,,PDT000537948.1,SAMN10986363,GCA_022331625.1,Klebsiella pneumoniae
,,,PDT001741883.1,SAMN34436364,GCA_030035485.1,Klebsiella pneumoniae
SRR18031254,,,PDT001259577.1,SAMN25989078,GCA_022518635.1,Klebsiella pneumoniae
,,,PDT002291037.1,SAMN37542819,GCA_041031625.1,Klebsiella pneumoniae
SRR5973303,,,PDT000431402.1,SAMN07525447,GCA_022285605.1,Klebsiella pneumoniae
,,,PDT002160673.1,SAMN40976195,GCA_039610655.1,Klebsiella pneumoniae
,,,PDT002031786.1,SAMN27864277,GCA_034396775.1,Klebsiella pneumoniae
SRR22352350,,,PDT001538089.1,SAMN31807484,GCA_027133855.1,Klebsiella pneumoniae
,,,PDT002102188.1,SAMEA115016391,GCA_963886325.1,Klebsiella pneumoniae
SRR27327033,,,PDT002038774.1,SAMN39080894,GCA_034560395.1,Klebsiella pneumoniae
,,,PDT000363585.1,SAMN09769778,GCA_003386925.1,Klebsiella variicola
,,,PDT000061732.1,SAMN03283311,GCA_000957525.1,Klebsiella aerogenes
SRR14348079,,,PDT001042211.1,SAMN18913936,GCA_021943375.1,Klebsiella pneumoniae subsp. pneumoniae
,,,PDT000369343.1,SAMEA3515100,GCA_900513245.1,Klebsiella pneumoniae
,,,PDT001395065.2,SAMN27923508,GCA_024706905.1,Klebsiella quasipneumoniae
ERR11741228,,,PDT001960865.1,SAMEA114094097,GCA_033107325.1,Klebsiella pneumoniae
,,,PDT000691521.1,SAMN14116382,GCA_011008735.1,Klebsiella pneumoniae
,,,PDT000884741.1,SAMN16513537,GCA_015265935.1,Klebsiella pneumoniae
,,,PDT002115712.1,SAMN39649403,GCA_037205225.1,Klebsiella pneumoniae
SRR22352324,,,PDT001538063.1,SAMN31807508,GCA_027132345.1,Klebsiella pneumoniae
,,,PDT000489793.1,SAMEA104567865,GCA_900775535.1,Klebsiella quasipneumoniae
SRR18440534,,,PDT001411425.1,SAMN26764858,GCA_025093605.1,Klebsiella pneumoniae
,,,PDT002178383.1,SAMN41467388,GCA_039845625.1,Klebsiella pneumoniae
SRR17644317,,,PDT001366263.1,SAMN25041583,GCA_024377295.1,Klebsiella pneumoniae
,,,PDT000932889.1,SAMN12109314,GCA_016617225.1,Klebsiella pneumoniae
,,,PDT002041702.1,SAMN38757047,GCA_034724435.1,Klebsiella pneumoniae
,,,PDT001336506.1,SAMN28102016,GCA_023739395.1,Klebsiella pneumoniae
,,,PDT000639178.1,SAMN13241599,GCA_009721825.1,Klebsiella pneumoniae
,,,PDT001282708.2,SAMN22998490,GCA_022856865.1,Klebsiella pneumoniae
,,,PDT002257152.1,SAMN42150203,GCA_040742955.1,Klebsiella pneumoniae
,,,PDT000920767.1,SAMN11081215,GCA_016138695.1,Klebsiella pneumoniae
DRR076957,,,PDT000433171.1,SAMD00066862,GCA_022273915.1,Klebsiella pneumoniae
SRR17431346,,,PDT001196670.2,SAMN16614902,GCA_021826155.1,Klebsiella pneumoniae
SRR12509012,,,PDT000858167.1,SAMN15868875,GCA_022155725.1,Klebsiella pneumoniae
,,,PDT000937818.1,SAMN17207945,GCA_016652035.1,Klebsiella pneumoniae
