Run,serotype,antigen_formula,target_acc,biosample_acc,asm_acc,scientific_name
,,,PDT000071229.1,SAMN03197691,GCA_001076855.1,Pseudomonas aeruginosa
,,,PDT001422909.1,SAMN24547410,GCA_025237425.1,Pseudomonas aeruginosa
,,,PDT001925387.1,SAMN36806085,GCA_032469545.1,Pseudomonas aeruginosa
,,,PDT001414098.1,SAMN30618071,GCA_025132515.1,Pseudomonas aeruginosa
SRR21053723,,,PDT001406502.1,SAMN30313609,GCA_024831665.1,Pseudomonas aeruginosa
,,,PDT001727367.1,SAMN31372519,GCA_029954585.1,Pseudomonas aeruginosa
,,,PDT002299665.1,SAMN42422925,GCA_041061825.1,Pseudomonas aeruginosa
ERR363819,,,PDT000754010.1,SAMEA2158522,GCA_021692035.1,Pseudomonas aeruginosa
,,,PDT002065527.1,SAMN38658025,GCA_036224465.1,Pseudomonas aeruginosa
,,,PDT002257195.1,SAMN35344568,GCA_040714415.1,Pseudomonas aeruginosa
,,,PDT000915594.1,SAMN13622222,GCA_016009895.1,Pseudomonas aeruginosa
,,,PDT002299690.1,SAMN42422898,GCA_041062325.1,Pseudomonas aeruginosa
,,,PDT001422798.1,SAMN24547522,GCA_025235205.1,Pseudomonas aeruginosa
,,,PDT000915653.1,SAMN13622163,GCA_016011075.1,Pseudomonas aeruginosa
SRR18680408,,,PDT001280614.3,SAMN27407152,GCA_022881455.3,Pseudomonas aeruginosa
SRR19579571,,,PDT001684805.1,SAMN28905159,GCA_029627225.1,Pseudomonas aeruginosa
,,,PDT000172997.1,SAMEA2357492,GCA_900146305.1,Pseudomonas aeruginosa
ERR4777866,,,PDT001388369.1,SAMEA7296356,GCA_025003165.1,Pseudomonas aeruginosa
,,,PDT000164937.1,SAMN04029213,GCA_001756355.1,Pseudomonas aeruginosa
ERR2322168,,,PDT001388810.1,SAMEA104600706,GCA_025001525.1,Pseudomonas aeruginosa 1BAE
,,,PDT000574078.1,SAMN12594151,GCA_008086145.1,Pseudomonas aeruginosa
SRR8737460,,,PDT001346529.1,SAMN11110475,GCA_023937385.1,Pseudomonas aeruginosa
,,,PDT002066810.1,SAMN32413542,GCA_036232865.1,Pseudomonas aeruginosa
SRR25176800,,,PDT001810350.1,SAMN36340886,GCA_032642925.1,Pseudomonas aeruginosa
SRR11468275,,,PDT000753666.1,SAMN14523520,GCA_021694375.1,Pseudomonas aeruginosa
,,,PDT002266647.1,SAMN41051725,GCA_040884985.1,Pseudomonas aeruginosa
ERR4777597,,,PDT001388238.1,SAMEA7290693,GCA_025005585.1,Pseudomonas aeruginosa
,,,PDT002085507.1,SAMN39593925,GCA_036763955.1,Pseudomonas aeruginosa
,,,PDT001618937.1,SAMN24451118,GCA_028683255.1,Pseudomonas aeruginosa
SRR17250586,,,PDT001204879.1,SAMN24145014,GCA_021601805.1,Pseudomonas aeruginosa
DRR021817,,,PDT000771045.1,SAMD00019056,GCA_021675075.1,Pseudomonas aeruginosa
,,,PDT001472214.1,SAMN31034244,GCA_025910095.1,Pseudomonas aeruginosa
DRR514418,,,PDT002042906.1,SAMD00658585,GCA_034812085.1,Pseudomonas aeruginosa
SRR13435748,,,PDT001222158.1,SAMN17311358,GCA_021585015.1,Pseudomonas aeruginosa
SRR13215164,,,PDT001210281.1,SAMN17024934,GCA_021595385.1,Pseudomonas aeruginosa
SRR22577891,,,PDT001517551.2,SAMN32115289,GCA_026758915.2,Pseudomonas aeruginosa
,,,PDT000411689.1,SAMN07424065,GCA_003836565.1,Pseudomonas aeruginosa
,,,PDT000226332.1,SAMN06234157,GCA_002223805.1,Pseudomonas aeruginosa
SRR11468086,,,PDT000753477.1,SAMN14523367,GCA_021697355.1,Pseudomonas aeruginosa
,,,PDT002104480.1,SAMEA115017781,GCA_963880565.1,Pseudomonas aeruginosa
,,,PDT000358839.1,SAMEA3714876,GCA_900455425.1,Pseudomonas aeruginosa
,,,PDT002030203.1,SAMEA114323687,GCA_963453145.1,Pseudomonas aeruginosa
,,,PDT001349680.1,SAMN26852989,GCA_023928945.1,Pseudomonas aeruginosa
,,,PDT002021151.1,SAMEA114324797,GCA_963430185.1,Pseudomonas aeruginosa
,,,PDT000018506.2,SAMN02360661,GCA_000481925.1,Pseudomonas aeruginosa CF18
,,,PDT000915674.1,SAMN12220691,GCA_016011495.1,Pseudomonas aeruginosa
SRR15405717,,,PDT001348448.1,SAMN20695888,GCA_024007735.1,Pseudomonas aeruginosa
,,,PDT001422846.1,SAMN24547474,GCA_025236165.1,Pseudomonas aeruginosa
,,,PDT002266691.1,SAMN41051679,GCA_040885925.1,Pseudomonas aeruginosa
SRR19575639,,,PDT001684740.1,SAMN28905140,GCA_029627525.1,Pseudomonas aeruginosa
,,,PDT002027327.1,SAMEA114324750,GCA_963431535.1,Pseudomonas aeruginosa
,,,PDT000903922.1,SAMN10436136,GCA_015733695.1,Pseudomonas aeruginosa
,,,PDT000243157.1,SAMN07504854,GCA_002326525.1,Pseudomonas aeruginosa
,,,PDT001382821.1,SAMN22892678,GCA_024587475.1,Pseudomonas aeruginosa
,,,PDT000411569.1,SAMN07424208,GCA_003834165.1,Pseudomonas aeruginosa
,,,PDT002069490.1,SAMN36031704,GCA_036316145.1,Pseudomonas aeruginosa
,,,PDT001991762.1,SAMN37042111,GCA_033796525.1,Pseudomonas aeruginosa
,,,PDT001347122.1,SAMN11338943,GCA_023912415.1,Pseudomonas aeruginosa
SRR17226507,,,PDT001346300.1,SAMN24018327,GCA_023940245.1,Pseudomonas aeruginosa
SRR18768323,,,PDT001344031.1,SAMN27565855,GCA_023951495.1,Pseudomonas aeruginosa
,,,PDT000797670.1,SAMN14453453,GCA_013619575.1,Pseudomonas aeruginosa
,,,PDT000686189.1,SAMN12250942,GCA_010608295.1,Pseudomonas aeruginosa
,,,PDT000906800.1,SAMN11285191,GCA_015763225.1,Pseudomonas aeruginosa
,,,PDT000308195.1,SAMN08913632,GCA_003055385.1,Pseudomonas aeruginosa
SRR8902832,,,PDT000673595.1,SAMN11420038,GCA_021706355.1,Pseudomonas aeruginosa
,,,PDT002023370.1,SAMEA114323768,GCA_963440995.1,Pseudomonas aeruginosa
,,,PDT001451077.1,SAMN30287943,GCA_025660955.1,Pseudomonas aeruginosa
SRR18249654,,,PDT001683901.1,SAMN26350756,GCA_029639205.1,Pseudomonas aeruginosa
,,,PDT001958440.1,SAMN11339378,GCA_033090135.1,Pseudomonas aeruginosa
,,,PDT002113545.1,SAMN37299591,GCA_037162695.1,Pseudomonas aeruginosa
,,,PDT000482922.1,SAMN10478346,GCA_004370725.1,Pseudomonas aeruginosa
SRR26898229,,,PDT001994256.1,SAMN38343127,GCA_033888505.1,Pseudomonas aeruginosa
,,,PDT002155833.1,SAMN41088447,GCA_039413475.1,Pseudomonas aeruginosa
,,,PDT002026872.1,SAMEA114324371,GCA_963441485.1,Pseudomonas aeruginosa
,,,PDT002030239.1,SAMEA114323756,GCA_963436545.1,Pseudomonas aeruginosa
,,,PDT001608856.1,SAMEA112344680,GCA_949062235.1,Pseudomonas aeruginosa
,,,PDT002257199.1,SAMN35344570,GCA_040714445.1,Pseudomonas aeruginosa
SRR18768564,,,PDT001344272.1,SAMN27566220,GCA_023946155.1,Pseudomonas aeruginosa
,,,PDT000236143.1,SAMN07347484,GCA_002263545.1,Pseudomonas aeruginosa
ERR369845,,,PDT000754091.1,SAMEA2156316,GCA_021688015.1,Pseudomonas aeruginosa
SRR25449506,,,PDT001831934.1,SAMN36730837,GCA_032320815.1,Pseudomonas aeruginosa
,,,PDT000915907.1,SAMN10436193,GCA_016093135.1,Pseudomonas aeruginosa
SRR26921238,,,PDT001997815.1,SAMN38370961,GCA_033923705.1,Pseudomonas aeruginosa
,,,PDT001395219.2,SAMN29441957,GCA_024715935.1,Pseudomonas aeruginosa
,,,PDT000212836.1,SAMN06289377,GCA_002154915.1,Pseudomonas aeruginosa
SRR13131522,,,PDT001211670.1,SAMN16632702,GCA_021593325.1,Pseudomonas aeruginosa
ERR369935,,,PDT000754181.1,SAMEA2151921,GCA_021685455.1,Pseudomonas aeruginosa
,,,PDT001263769.1,SAMN23763315,GCA_022552335.1,Pseudomonas aeruginosa
SRR17226460,,,PDT001346253.1,SAMN24018370,GCA_023925165.1,Pseudomonas aeruginosa
,,,PDT000483052.1,SAMN10478224,GCA_004373345.1,Pseudomonas aeruginosa
,,,PDT002026893.1,SAMEA114324409,GCA_963431965.1,Pseudomonas aeruginosa
,,,PDT001898023.1,SAMN34576112,GCA_031849935.1,Pseudomonas aeruginosa
,,,PDT000483122.1,SAMN10478164,GCA_004375115.1,Pseudomonas aeruginosa
,,,PDT000762194.1,SAMN15010101,GCA_013284985.1,Pseudomonas aeruginosa
SRR15793223,,,PDT001339039.1,SAMN21352682,GCA_024004415.1,Pseudomonas aeruginosa
SRR18249578,,,PDT001683825.1,SAMN26350732,GCA_029640685.1,Pseudomonas aeruginosa
SRR12286352,,,PDT000866068.1,SAMN15599193,GCA_021669135.1,Pseudomonas aeruginosa
,,,PDT001931282.1,SAMN37310805,GCA_032614455.1,Pseudomonas aeruginosa
,,,PDT001009325.1,SAMN18335880,GCA_018027295.1,Pseudomonas aeruginosa
,,,PDT000540463.1,SAMN12162670,GCA_006704375.1,Pseudomonas aeruginosa
,,,PDT001413851.1,SAMN30617998,GCA_025125255.1,Pseudomonas aeruginosa
SRR15098392,,,PDT001087721.1,SAMN20033005,GCA_021652635.1,Pseudomonas aeruginosa
,,,PDT000048514.1,SAMEA2733024,GCA_000824545.1,Pseudomonas aeruginosa
ERR4778045,,,PDT001388413.1,SAMEA7296402,GCA_025002265.1,Pseudomonas aeruginosa
SRR17084738,,,PDT001187829.3,SAMN23521396,GCA_021614295.3,Pseudomonas aeruginosa
SRR16610142,,,PDT001164023.3,SAMN22568492,GCA_021642765.3,Pseudomonas aeruginosa
SRR13435695,,,PDT001222105.1,SAMN17311406,GCA_021586475.1,Pseudomonas aeruginosa
,,,PDT000483655.1,SAMEA5312798,GCA_900708015.1,Pseudomonas aeruginosa
SRR18768822,,,PDT001344530.1,SAMN27565926,GCA_023939115.1,Pseudomonas aeruginosa
,,,PDT001771800.1,SAMN32721541,GCA_030183315.1,Pseudomonas aeruginosa
,,,PDT002023586.1,SAMEA114323947,GCA_963454595.1,Pseudomonas aeruginosa
,,,PDT002026841.1,SAMEA114324321,GCA_963426605.1,Pseudomonas aeruginosa
,,,PDT001611645.1,SAMN32164211,GCA_028567285.1,Pseudomonas aeruginosa
,,,PDT000045181.1,SAMN03105602,GCA_000791155.1,Pseudomonas aeruginosa
,,,PDT001413341.1,SAMN30618228,GCA_025108005.1,Pseudomonas aeruginosa
,,,PDT001072871.1,SAMN15889701,GCA_018920765.1,Pseudomonas aeruginosa
,,,PDT001086033.1,SAMN19947819,GCA_019167725.1,Pseudomonas aeruginosa
SRR17226256,,,PDT001346049.1,SAMN24018532,GCA_023924105.1,Pseudomonas aeruginosa
SRR6048047,,,PDT000768013.1,SAMN07661496,GCA_021680895.1,Pseudomonas aeruginosa
,,,PDT001436910.1,SAMN28578934,GCA_025456715.1,Pseudomonas aeruginosa
,,,PDT001086037.1,SAMN19947810,GCA_019167805.1,Pseudomonas aeruginosa
,,,PDT000917941.1,SAMN08722738,GCA_016107485.1,Pseudomonas aeruginosa
,,,PDT002098907.1,SAMN39457692,GCA_037001185.1,Pseudomonas aeruginosa
,,,PDT002113644.1,SAMN37322673,GCA_037166965.1,Pseudomonas aeruginosa
,,,PDT000482963.1,SAMN10478325,GCA_004371565.1,Pseudomonas aeruginosa
,,,PDT000044584.1,SAMN03031237,GCA_000786565.1,Pseudomonas aeruginosa
ERR6565003,,,PDT001196569.1,SAMEA9552205,GCA_021610605.1,Pseudomonas aeruginosa
,,,PDT000366800.2,SAMN09831359,GCA_003411805.2,Pseudomonas aeruginosa
,,,PDT001422801.1,SAMN24547519,GCA_025235265.1,Pseudomonas aeruginosa
,,,PDT000460161.1,SAMN10822020,GCA_004123335.1,Pseudomonas aeruginosa
,,,PDT001451056.1,SAMN30287965,GCA_025658445.1,Pseudomonas aeruginosa
,,,PDT001413358.1,SAMN30618196,GCA_025108345.1,Pseudomonas aeruginosa
,,,PDT000801619.1,SAMN15595469,GCA_013912575.1,Pseudomonas aeruginosa
,,,PDT001730397.1,SAMN34441115,GCA_029989635.1,Pseudomonas aeruginosa
,,,PDT000797708.1,SAMN14453413,GCA_013620365.1,Pseudomonas aeruginosa
,,,PDT001395228.2,SAMN29441951,GCA_024716095.1,Pseudomonas aeruginosa
SRR20423126,,,PDT001367710.3,SAMN29894091,GCA_024418465.3,Pseudomonas aeruginosa
,,,PDT000173040.1,SAMEA2357535,GCA_900146675.1,Pseudomonas aeruginosa
SRR19575596,,,PDT001684697.1,SAMN28904881,GCA_029628345.1,Pseudomonas aeruginosa
,,,PDT001346842.1,SAMN11339168,GCA_023907465.1,Pseudomonas aeruginosa
,,,PDT002022488.1,SAMEA114323991,GCA_963452915.1,Pseudomonas aeruginosa
SRR16952079,,,PDT001175575.3,SAMN23168036,GCA_028062335.3,Pseudomonas aeruginosa
,,,PDT001346990.1,SAMN11339019,GCA_023910885.1,Pseudomonas aeruginosa
,,,PDT001346937.1,SAMN11339073,GCA_023909385.1,Pseudomonas aeruginosa
SRR26898412,,,PDT001994414.1,SAMN38342298,GCA_033885445.1,Pseudomonas aeruginosa
,,,PDT001413317.1,SAMN30618223,GCA_025107225.1,Pseudomonas aeruginosa
,,,PDT001116990.1,SAMN16236913,GCA_019758675.1,Pseudomonas aeruginosa
SRR11468236,,,PDT000753627.1,SAMN14523556,GCA_021694895.1,Pseudomonas aeruginosa
,,,PDT002066849.1,SAMN32413503,GCA_036234315.1,Pseudomonas aeruginosa
,,,PDT000483028.1,SAMN10478264,GCA_004372845.1,Pseudomonas aeruginosa
DRR514338,,,PDT002042826.1,SAMD00658505,GCA_034813685.1,Pseudomonas aeruginosa
,,,PDT002026905.1,SAMEA114324431,GCA_963441415.1,Pseudomonas aeruginosa
,,,PDT002113573.1,SAMN37299564,GCA_037163265.1,Pseudomonas aeruginosa
,,,PDT000090749.1,SAMEA3296441,GCA_001374815.1,Pseudomonas aeruginosa
,,,PDT001792707.1,SAMN34393159,GCA_030365815.1,Pseudomonas aeruginosa
,,,PDT000430015.1,SAMN10478466,GCA_003976265.1,Pseudomonas aeruginosa
SRR13414663,,,PDT001222067.1,SAMN17290553,GCA_021587265.1,Pseudomonas aeruginosa
SRR13435761,,,PDT001222171.1,SAMN17311346,GCA_021584955.1,Pseudomonas aeruginosa
SRR6058742,,,PDT000432650.1,SAMN07662987,GCA_024803385.1,Pseudomonas aeruginosa
SRR15098260,,,PDT001087589.1,SAMN20032840,GCA_021657815.1,Pseudomonas aeruginosa
SRR13215014,,,PDT001210131.1,SAMN17025025,GCA_021598745.1,Pseudomonas aeruginosa
,,,PDT001422882.1,SAMN24547437,GCA_025236885.1,Pseudomonas aeruginosa
DRR514264,,,PDT002042752.1,SAMD00658431,GCA_034815245.1,Pseudomonas aeruginosa
,,,PDT000424960.1,SAMN09788336,GCA_003968315.1,Pseudomonas aeruginosa
SRR15098197,,,PDT001087526.1,SAMN20032772,GCA_021659155.1,Pseudomonas aeruginosa
SRR17226498,,,PDT001346291.1,SAMN24018335,GCA_023918885.1,Pseudomonas aeruginosa
SRR15098399,,,PDT001087728.1,SAMN20032999,GCA_021652475.1,Pseudomonas aeruginosa
SRR13214977,,,PDT001210094.1,SAMN17024889,GCA_021599745.1,Pseudomonas aeruginosa
,,,PDT000595484.1,SAMEA5693706,GCA_902202235.1,Pseudomonas aeruginosa
,,,PDT000395998.1,SAMN07514675,GCA_003669995.1,Pseudomonas aeruginosa
,,,PDT000308204.1,SAMN08913633,GCA_003055555.1,Pseudomonas aeruginosa
,,,PDT000366807.3,SAMN09831349,GCA_003411885.2,Pseudomonas aeruginosa
,,,PDT001737655.1,SAMEA112946006,GCA_950101385.1,Pseudomonas aeruginosa
,,,PDT001792763.1,SAMN34393097,GCA_030367015.1,Pseudomonas aeruginosa
SRR28012763,,,PDT002082346.1,SAMN39992869,GCA_036717595.1,Pseudomonas aeruginosa
,,,PDT002081927.2,SAMN32065068,GCA_036665475.1,Pseudomonas aeruginosa
,,,PDT001378517.1,SAMN27177315,GCA_024520015.1,Pseudomonas aeruginosa
SRR18768671,,,PDT001344379.1,SAMN27565637,GCA_024738925.1,Pseudomonas aeruginosa
,,,PDT002113570.1,SAMN37299566,GCA_037163205.1,Pseudomonas aeruginosa
,,,PDT001086034.1,SAMN19947816,GCA_019167735.1,Pseudomonas aeruginosa
,,,PDT002027615.1,SAMEA114325449,GCA_963452905.1,Pseudomonas aeruginosa
,,,PDT000045423.1,SAMN03105438,GCA_000796005.1,Pseudomonas aeruginosa
,,,PDT000483109.1,SAMN10478163,GCA_004374515.1,Pseudomonas aeruginosa
,,,PDT001395388.2,SAMN29441845,GCA_024719375.1,Pseudomonas aeruginosa
,,,PDT001285194.1,SAMN14352264,GCA_022870565.1,Pseudomonas aeruginosa
SRR8737394,,,PDT001346478.1,SAMN11110497,GCA_023934965.1,Pseudomonas aeruginosa
SRR29589305,,,PDT002231921.1,SAMN42035124,GCA_040358865.1,Pseudomonas aeruginosa
,,,PDT001413768.1,SAMN30617879,GCA_025123595.1,Pseudomonas aeruginosa
,,,PDT000595637.1,SAMEA5693858,GCA_902203945.1,Pseudomonas aeruginosa
DRR514399,,,PDT002042887.1,SAMD00658566,GCA_034812405.1,Pseudomonas aeruginosa
,,,PDT000105863.2,SAMN02894342,GCA_001542795.2,Pseudomonas aeruginosa
,,,PDT001792771.1,SAMN34393088,GCA_030367195.1,Pseudomonas aeruginosa
,,,PDT001349719.1,SAMN26852919,GCA_023929825.1,Pseudomonas aeruginosa
SRR23316524,,,PDT001600918.3,SAMN33018039,GCA_028433585.3,Pseudomonas aeruginosa
SRR24163185,,,PDT001689459.3,SAMN34174883,GCA_029736655.3,Pseudomonas aeruginosa
,,,PDT002045341.1,SAMN35626611,GCA_035013585.1,Pseudomonas aeruginosa
,,,PDT001611757.1,SAMN32164088,GCA_028569555.1,Pseudomonas aeruginosa
SRR26898399,,,PDT001994401.1,SAMN38342873,GCA_033885685.1,Pseudomonas aeruginosa
,,,PDT001737526.1,SAMEA112945890,GCA_950098445.1,Pseudomonas aeruginosa
,,,PDT001737637.1,SAMEA112945970,GCA_950100895.1,Pseudomonas aeruginosa
SRR22801509,,,PDT001638970.1,SAMN32300989,GCA_028826575.1,Pseudomonas aeruginosa
,,,PDT001337242.1,SAMN28788845,GCA_023743275.1,Pseudomonas aeruginosa
ERR10010850,,,PDT001505139.1,SAMEA110424524,GCA_026534655.1,Pseudomonas aeruginosa
,,,PDT000243177.1,SAMN07504877,GCA_002329885.1,Pseudomonas aeruginosa
,,,PDT001792794.1,SAMN34393067,GCA_030367655.1,Pseudomonas aeruginosa
,,,PDT000164594.1,SAMEA4393802,GCA_900095805.1,Pseudomonas aeruginosa
SRR15793170,,,PDT001338986.1,SAMN21352616,GCA_024005575.1,Pseudomonas aeruginosa
,,,PDT000076748.1,SAMEA3374647,GCA_001181565.1,Pseudomonas aeruginosa
,,,PDT000209122.1,SAMN06761142,GCA_002136005.1,Pseudomonas aeruginosa
SRR17226061,,,PDT001345854.1,SAMN24018276,GCA_023945575.1,Pseudomonas aeruginosa
SRR26898099,,,PDT001994145.1,SAMN38342696,GCA_033890705.1,Pseudomonas aeruginosa
,,,PDT002333264.1,SAMN41455801,GCA_041399445.1,Pseudomonas aeruginosa
,,,PDT001877403.1,SAMN36867548,GCA_031206455.1,Pseudomonas aeruginosa
,,,PDT001948779.1,SAMN37733288,GCA_032843945.1,Pseudomonas aeruginosa
,,,PDT000915781.1,SAMN12220578,GCA_016089975.1,Pseudomonas aeruginosa
,,,PDT002249266.1,SAMN42284630,GCA_040658315.1,Pseudomonas aeruginosa
,,,PDT001327193.2,SAMN28206135,GCA_023699725.1,Pseudomonas aeruginosa
,,,PDT000972453.1,SAMN17864860,GCA_016921465.1,Pseudomonas aeruginosa
,,,PDT002021255.1,SAMEA114325293,GCA_963444405.1,Pseudomonas aeruginosa
ERR2103514,,,PDT000771136.1,SAMEA104128217,GCA_021673475.1,Pseudomonas aeruginosa
,,,PDT000915849.1,SAMN11285167,GCA_016091335.1,Pseudomonas aeruginosa
,,,PDT000483601.1,SAMEA5312741,GCA_900707405.1,Pseudomonas aeruginosa
,,,PDT000068183.1,SAMN03566400,GCA_001035575.1,Pseudomonas aeruginosa
,,,PDT000018491.2,SAMN02360676,GCA_000481625.1,Pseudomonas aeruginosa BWHPSA004
,,,PDT002113544.1,SAMN37299590,GCA_037162685.1,Pseudomonas aeruginosa
SRR19575331,,,PDT001684432.1,SAMN28904945,GCA_029631945.1,Pseudomonas aeruginosa
,,,PDT001615192.1,SAMN19313519,GCA_028607205.1,Pseudomonas aeruginosa
SRR17226542,,,PDT001346335.1,SAMN24018706,GCA_023935665.1,Pseudomonas aeruginosa
SRR18765358,,,PDT001287826.3,SAMN27591174,GCA_023010205.3,Pseudomonas aeruginosa
,,,PDT000425023.1,SAMN09788404,GCA_003969865.1,Pseudomonas aeruginosa
,,,PDT001113375.1,SAMN16578886,GCA_019687725.1,Pseudomonas aeruginosa
,,,PDT002152212.1,SAMN41030379,GCA_038751985.1,Pseudomonas aeruginosa
SRR18768566,,,PDT001344274.1,SAMN27566218,GCA_023946095.1,Pseudomonas aeruginosa
,,,PDT001072864.1,SAMN15889712,GCA_018920605.1,Pseudomonas aeruginosa
SRR23558461,,,PDT001636275.3,SAMN33382427,GCA_028753595.3,Pseudomonas aeruginosa
,,,PDT001958449.1,SAMN11339370,GCA_033090315.1,Pseudomonas aeruginosa
,,,PDT000417782.1,SAMN10249160,GCA_003940675.1,Pseudomonas aeruginosa
SRR17226451,,,PDT001346244.1,SAMN24018378,GCA_023919245.1,Pseudomonas aeruginosa
,,,PDT002027584.1,SAMEA114325390,GCA_963432915.1,Pseudomonas aeruginosa
,,,PDT001832214.1,SAMEA113581102,GCA_954725635.1,Pseudomonas aeruginosa
,,,PDT002022942.1,SAMEA114324209,GCA_963437955.1,Pseudomonas aeruginosa
,,,PDT000595478.1,SAMEA5693716,GCA_902202155.1,Pseudomonas aeruginosa
SRR25449515,,,PDT001831941.2,SAMN36730829,GCA_032320695.2,Pseudomonas aeruginosa
SRR26921223,,,PDT001997800.1,SAMN38370704,GCA_033923985.1,Pseudomonas aeruginosa
,,,PDT002023109.1,SAMEA114325022,GCA_963438545.1,Pseudomonas aeruginosa
DRR140430,,,PDT001211438.1,SAMD00116309,GCA_021594745.1,Pseudomonas aeruginosa
,,,PDT000904107.1,SAMN10435953,GCA_015737425.1,Pseudomonas aeruginosa
,,,PDT002074311.1,SAMN39669679,GCA_036418185.1,Pseudomonas aeruginosa
,,,PDT001925395.1,SAMN36806077,GCA_032469705.1,Pseudomonas aeruginosa
,,,PDT000708818.1,SAMN12911489,GCA_011106815.1,Pseudomonas aeruginosa
,,,PDT000045273.1,SAMN03105714,GCA_000793005.1,Pseudomonas aeruginosa
,,,PDT000096266.1,SAMN04128486,GCA_001449225.1,Pseudomonas aeruginosa
SRR26897708,,,PDT001993710.1,SAMN38342385,GCA_033894825.1,Pseudomonas aeruginosa
,,,PDT000425024.1,SAMN09788347,GCA_003969885.1,Pseudomonas aeruginosa
,,,PDT001737603.1,SAMEA112946003,GCA_950100265.1,Pseudomonas aeruginosa
SRR13214934,,,PDT001210051.1,SAMN17025075,GCA_021601245.1,Pseudomonas aeruginosa
,,,PDT001238251.1,SAMN25248206,GCA_021891515.1,Pseudomonas aeruginosa
,,,PDT002085486.1,SAMN39593946,GCA_036762255.1,Pseudomonas aeruginosa
SRR26921046,,,PDT001997633.1,SAMN38370943,GCA_033927265.1,Pseudomonas aeruginosa
SRR15523605,,,PDT001342228.1,SAMN20514449,GCA_023903775.1,Pseudomonas aeruginosa
,,,PDT000411800.1,SAMN07423949,GCA_003839375.1,Pseudomonas aeruginosa
,,,PDT002027345.1,SAMEA114324781,GCA_963427985.1,Pseudomonas aeruginosa
,,,PDT001099605.1,SAMN20342957,GCA_019379355.1,Pseudomonas aeruginosa
,,,PDT001395434.2,SAMN29441799,GCA_024720295.1,Pseudomonas aeruginosa
,,,PDT000972559.1,SAMN17864750,GCA_016923585.1,Pseudomonas aeruginosa
SRR23316525,,,PDT001600919.3,SAMN33018038,GCA_028433565.3,Pseudomonas aeruginosa
,,,PDT000763674.1,SAMN15091491,GCA_013328725.1,Pseudomonas aeruginosa
,,,PDT002027405.1,SAMEA114324879,GCA_963429485.1,Pseudomonas aeruginosa
,,,PDT001608788.1,SAMEA112344705,GCA_949060405.1,Pseudomonas aeruginosa
SRR26898216,,,PDT001994243.1,SAMN38343139,GCA_033888785.1,Pseudomonas aeruginosa
,,,PDT001414065.1,SAMN30618122,GCA_025131855.1,Pseudomonas aeruginosa
SRR23106205,,,PDT001940502.1,SAMN32778011,GCA_032764805.1,Pseudomonas aeruginosa
,,,PDT002027744.1,SAMEA114325659,GCA_963433715.1,Pseudomonas aeruginosa
,,,PDT002028939.1,SAMEA114325866,GCA_963435965.1,Pseudomonas aeruginosa
SRR13435696,,,PDT001222106.1,SAMN17311405,GCA_021586455.1,Pseudomonas aeruginosa
SRR17868914,,,PDT001340013.1,SAMN25580734,GCA_023994055.1,Pseudomonas aeruginosa
,,,PDT002055265.1,SAMN37687549,GCA_035727755.1,Pseudomonas aeruginosa
,,,PDT002113634.1,SAMN37322685,GCA_037166765.1,Pseudomonas aeruginosa
SRR18768821,,,PDT001344529.1,SAMN27565488,GCA_023939065.1,Pseudomonas aeruginosa
SRR21603672,,,PDT001420033.3,SAMN30889470,GCA_025244365.3,Pseudomonas aeruginosa
,,,PDT000906938.1,SAMN10436244,GCA_015765995.1,Pseudomonas aeruginosa
SRR2915851,,,PDT000774821.3,SAMN04108633,GCA_032862015.2,Pseudomonas aeruginosa
ERR369850,,,PDT000754096.1,SAMEA2146564,GCA_021687875.1,Pseudomonas aeruginosa
,,,PDT001898054.1,SAMN34576078,GCA_031850555.1,Pseudomonas aeruginosa
,,,PDT001346801.1,SAMN11339208,GCA_023906665.1,Pseudomonas aeruginosa
SRR11725245,,,PDT000733223.1,SAMN14792030,GCA_025073155.1,Pseudomonas aeruginosa
,,,PDT000903889.1,SAMN10436169,GCA_015733055.1,Pseudomonas aeruginosa
,,,PDT001898040.1,SAMN34576092,GCA_031850275.1,Pseudomonas aeruginosa
,,,PDT002223315.2,SAMN34218496,GCA_040258185.1,Pseudomonas aeruginosa
SRR17226384,,,PDT001346177.1,SAMN24018416,GCA_023924085.1,Pseudomonas aeruginosa
SRR11468201,,,PDT000753592.1,SAMN14523587,GCA_021695475.1,Pseudomonas aeruginosa
,,,PDT002299642.1,SAMN42730123,GCA_041060885.1,Pseudomonas aeruginosa
,,,PDT001347135.1,SAMN11338928,GCA_023912675.1,Pseudomonas aeruginosa
SRR21884673,,,PDT001471637.1,SAMN31263354,GCA_025922645.1,Pseudomonas aeruginosa
SRR18768368,,,PDT001344076.1,SAMN27566076,GCA_023950495.1,Pseudomonas aeruginosa
ERR2397233,,,PDT000424261.1,SAMEA38595418,GCA_021710295.1,Pseudomonas aeruginosa
,,,PDT002022464.1,SAMEA114323928,GCA_963451535.1,Pseudomonas aeruginosa
SRR25402096,,,PDT001826042.2,SAMN36672538,GCA_032390215.2,Pseudomonas aeruginosa
,,,PDT001413808.1,SAMN30617822,GCA_025124395.1,Pseudomonas aeruginosa
,,,PDT002023118.1,SAMEA114325035,GCA_963434805.1,Pseudomonas aeruginosa
,,,PDT001823068.1,SAMN36409445,GCA_030504675.1,Pseudomonas aeruginosa
