Run,serotype,antigen_formula,target_acc,biosample_acc,asm_acc,scientific_name
,,,PDT001817149.1,SAMN36008418,GCA_030449415.1,Acinetobacter baumannii
SRR28397834,,,PDT002118609.1,SAMN40555098,GCA_037432765.1,Acinetobacter baumannii
,,,PDT000605922.1,SAMD00175003,GCA_008993175.1,Acinetobacter nosocomialis
SRR22226957,,,PDT001480885.1,SAMN31654607,GCA_026081055.1,Acinetobacter baumannii
ERR586937,,,PDT000441491.1,SAMEA2467216,GCA_016509195.1,Acinetobacter baumannii
SRR30772507,,,PDT002390573.1,SAMN43895929,GCA_042178025.1,Acinetobacter baumannii
SRR29024252,,,PDT002164583.1,SAMN41396412,GCA_039643525.1,Acinetobacter baumannii
,,,PDT000020305.1,SAMN02597414,GCA_000515595.1,Acinetobacter baumannii UH12308
SRR25665021,,,PDT001854251.2,SAMN37032694,GCA_031099055.2,Acinetobacter baumannii
SRR27877954,,,PDT002072528.1,SAMN39833524,GCA_036411715.1,Acinetobacter baumannii
SRR29740137,,,PDT002244207.1,SAMN42372638,GCA_040558345.1,Acinetobacter baumannii
,,,PDT001671935.1,SAMN28776871,GCA_029440815.1,Acinetobacter baumannii
,,,PDT001518593.1,SAMN10335401,GCA_026703635.1,Acinetobacter baumannii
SRR30512601,,,PDT002351979.1,SAMN43465630,GCA_041724515.1,Acinetobacter baumannii
SRR23919797,,,PDT001664209.3,SAMN33830174,GCA_029323415.3,Acinetobacter baumannii
,,,PDT000222325.1,SAMN04924798,GCA_002212305.1,Acinetobacter baumannii
,,,PDT000526480.1,SAMN08471696,GCA_006367845.1,Acinetobacter baumannii
,,,PDT000863624.1,SAMN16351167,GCA_014881245.1,Acinetobacter baumannii
,,,PDT000156195.1,SAMN04745418,GCA_001863815.1,Acinetobacter baumannii
,,,PDT001603308.1,SAMN29992972,GCA_028446235.1,Acinetobacter baumannii
SRR26085819,,,PDT001957076.1,SAMN37355614,GCA_033134595.1,Acinetobacter baumannii
,,,PDT000945258.2,SAMEA7451198,GCA_904885785.1,Acinetobacter baumannii
SRR16359938,,,PDT001151711.3,SAMN22333876,GCA_020519465.3,Acinetobacter baumannii
SRR24919162,,,PDT001779862.2,SAMN35735595,GCA_031129965.2,Acinetobacter baumannii
,,,PDT001314883.1,SAMN19762585,GCA_023517155.1,Acinetobacter baumannii
,,,PDT001577262.1,SAMN24045770,GCA_027854725.1,Acinetobacter baumannii
,,,PDT000342133.2,SAMEA1709705,GCA_900477465.2,Acinetobacter baumannii
,,,PDT000135498.1,SAMN05238698,GCA_001668935.1,Acinetobacter baumannii
,,,PDT001874278.1,SAMN37152381,GCA_031157665.1,Acinetobacter baumannii
SRR18691229,,,PDT001281106.3,SAMN27484434,GCA_022871845.3,Acinetobacter baumannii
,,,PDT002059698.1,SAMEA114010099,GCA_958319365.1,Acinetobacter baumannii
SRR3170231,,,PDT000107049.2,SAMN04485909,GCA_016536865.2,Acinetobacter baumannii
,,,PDT001671971.1,SAMN28776937,GCA_029441525.1,Acinetobacter baumannii
,,,PDT000009990.2,SAMN02436409,GCA_000278645.1,Acinetobacter baumannii OIFC109
,,,PDT001766062.1,SAMN33621597,GCA_030136955.1,Acinetobacter pittii
SRR23379914,,,PDT001611193.3,SAMN33222300,GCA_028572745.3,Acinetobacter baumannii
DRR035607,,,PDT000659840.1,SAMD00030221,GCA_016498945.1,Acinetobacter baumannii
,,,PDT001006892.1,SAMN16659806,GCA_017952715.1,Acinetobacter baumannii
SRR22455567,,,PDT001506016.1,SAMN31900728,GCA_026563175.1,Acinetobacter baumannii
SRR28538793,,,PDT002130218.1,SAMN40738014,GCA_037955995.1,Acinetobacter baumannii
,,,PDT002154366.1,SAMN41081702,GCA_039024075.1,Acinetobacter baumannii
,,,PDT000354431.1,SAMEA104305329,GCA_900496135.1,Acinetobacter baumannii
SRR24298334,,,PDT001700723.3,SAMN34293333,GCA_031136275.2,Acinetobacter baumannii
SRR3170259,,,PDT000107073.2,SAMN04487140,GCA_016536525.2,Acinetobacter baumannii
,,,PDT001610180.1,SAMN32546223,GCA_028548935.1,Acinetobacter baumannii
SRR23707370,,,PDT001651941.3,SAMN33600868,GCA_029017325.3,Acinetobacter baumannii
SRR21985491,,,PDT001456689.3,SAMN31388738,GCA_025777855.3,Acinetobacter baumannii
,,,PDT000534374.1,SAMN12087665,GCA_006491865.1,Acinetobacter baumannii
SRR16610137,,,PDT001164018.3,SAMN22568496,GCA_020678045.3,Acinetobacter baumannii
,,,PDT002145459.1,SAMN41005157,GCA_038434545.1,Acinetobacter baumannii
,,,PDT001231231.1,SAMN24967706,GCA_021569275.1,Acinetobacter baumannii
,,,PDT001382790.1,SAMN25087729,GCA_024589355.1,Acinetobacter baumannii
SRR23133876,,,PDT001582359.3,SAMN32801842,GCA_028052815.3,Acinetobacter baumannii
,,,PDT001006813.1,SAMN16659967,GCA_017951135.1,Acinetobacter baumannii
,,,PDT000534405.1,SAMN12087710,GCA_006492505.1,Acinetobacter baumannii
,,,PDT000177250.1,SAMN04273154,GCA_001941765.1,Acinetobacter baumannii
,,,PDT000209506.1,SAMN06892235,GCA_002143505.1,Acinetobacter pittii
SRR28538790,,,PDT002130215.1,SAMN40738017,GCA_037955885.1,Acinetobacter baumannii
SRR15948213,,,PDT001132264.3,SAMN21493854,GCA_020040225.3,Acinetobacter baumannii
,,,PDT000209508.1,SAMN06892234,GCA_002143555.1,Acinetobacter baumannii
SRR12889315,,,PDT000893180.1,SAMN16541593,GCA_016474515.1,Acinetobacter baumannii
SRR21621875,,,PDT001424459.3,SAMN30918768,GCA_025313115.3,Acinetobacter baumannii
SRR20700859,,,PDT001373619.3,SAMN30031164,GCA_024484065.3,Acinetobacter baumannii
SRR10005209,,,PDT000571021.1,SAMN12610384,GCA_016505845.1,Acinetobacter baumannii
SRR17157341,,,PDT001198438.3,SAMN23741550,GCA_021106255.3,Acinetobacter baumannii
,,,PDT002345689.1,SAMN20080677,GCA_041532915.1,Acinetobacter pittii
,,,PDT002059804.1,SAMEA114009975,GCA_958321125.1,Acinetobacter baumannii
,,,PDT000023559.1,SAMN02567746,GCA_000583515.1,Acinetobacter baumannii 24812_6
,,,PDT000534483.1,SAMN12087732,GCA_006494055.1,Acinetobacter baumannii
SRR28705089,,,PDT002139400.1,SAMN40982212,GCA_038296295.1,Acinetobacter baumannii
SRR26902000,,,PDT001994817.1,SAMN38348952,GCA_033878775.1,Acinetobacter baumannii
SRR14613514,,,PDT001044775.3,SAMN19296575,GCA_018454605.3,Acinetobacter baumannii
,,,PDT000209059.1,SAMN06837759,GCA_002137525.1,Acinetobacter baumannii
,,,PDT000023463.1,SAMN02371047,GCA_000581455.1,Acinetobacter baumannii 564012
,,,PDT001488383.1,SAMN29997808,GCA_026204275.1,Acinetobacter baumannii
SRR25303824,,,PDT001818771.2,SAMN36496019,GCA_031108495.2,Acinetobacter baumannii
,,,PDT001321023.1,SAMN28095928,GCA_023605425.1,Acinetobacter baumannii
SRR29409437,,,PDT002207021.1,SAMN41831287,GCA_040206355.1,Acinetobacter baumannii
,,,PDT000287643.1,SAMN07303763,GCA_002928155.1,Acinetobacter baumannii
SRR13158591,,,PDT000899209.3,SAMN16940681,GCA_016471575.3,Acinetobacter baumannii
SRR30162175,,,PDT002303154.1,SAMN43065997,GCA_041136305.1,Acinetobacter baumannii
SRR22998652,,,PDT001566679.3,SAMN32616113,GCA_027772425.3,Acinetobacter baumannii
,,,PDT001538592.1,SAMN30491396,GCA_027088585.1,Acinetobacter baumannii
SRR18863660,,,PDT001325574.1,SAMN27652528,GCA_023830415.1,Acinetobacter baumannii
SRR24635276,,,PDT001739871.2,SAMN35130702,GCA_031150915.2,Acinetobacter baumannii
SRR29580810,,,PDT002231172.1,SAMN42089589,GCA_040353385.1,Acinetobacter baumannii
SRR18863659,,,PDT001325573.1,SAMN27652529,GCA_023787335.1,Acinetobacter baumannii
,,,PDT001010098.1,SAMN11513380,GCA_018105895.1,Acinetobacter baumannii
,,,PDT001231369.1,SAMN24967563,GCA_021572035.1,Acinetobacter baumannii
,,,PDT001280205.1,SAMN26876090,GCA_022685365.2,Acinetobacter baumannii
SRR29766613,,,PDT002246174.1,SAMN42396552,GCA_040615335.1,Acinetobacter baumannii
SRR14852208,,,PDT001135219.1,SAMN19762791,GCA_020106675.1,Acinetobacter baumannii
SRR27226105,,,PDT002031334.1,SAMN38858625,GCA_034441605.1,Acinetobacter baumannii
SRR28083236,,,PDT002085751.1,SAMN40097832,GCA_036869165.1,Acinetobacter baumannii
ERR1805269,,,PDT000725027.1,SAMEA54070168,GCA_016496785.1,Acinetobacter baumannii
SRR26424082,,,PDT001947742.2,SAMN37875443,GCA_032849405.2,Acinetobacter baumannii
ERR6132384,,,PDT001200242.1,SAMEA9273299,GCA_021137395.1,Acinetobacter baumannii
,,,PDT002345708.1,SAMN20080657,GCA_041533305.1,Acinetobacter pittii
,,,PDT000685913.1,SAMN12250841,GCA_010587575.1,Acinetobacter baumannii
SRR24486650,,,PDT001728095.3,SAMN35014189,GCA_031144115.2,Acinetobacter baumannii
,,,PDT002154502.1,SAMN41042514,GCA_039057925.1,Acinetobacter baumannii
SRR25776799,,,PDT001867106.2,SAMN37182294,GCA_030967845.2,Acinetobacter baumannii
SRR21603338,,,PDT001419946.3,SAMN30889131,GCA_025313355.3,Acinetobacter baumannii
,,,PDT002154481.1,SAMN41042534,GCA_039056775.1,Acinetobacter baumannii
SRR26085809,,,PDT001957066.1,SAMN37355623,GCA_033134795.1,Acinetobacter baumannii
SRR18500034,,,PDT001283728.1,SAMN27010291,GCA_022933545.1,Acinetobacter baumannii
SRR29267372,,,PDT002187124.1,SAMN41657761,GCA_040050285.1,Acinetobacter baumannii
SRR13711017,,,PDT001010905.1,SAMN17915444,GCA_018123905.1,Acinetobacter baumannii
SRR28906872,,,PDT002156340.1,SAMN41230965,GCA_039545725.1,Acinetobacter baumannii
,,,PDT001435567.1,SAMN19774064,GCA_025405615.1,Acinetobacter baumannii
,,,PDT000304604.1,SAMN08685406,GCA_003039055.1,Acinetobacter baumannii
SRR18765356,,,PDT001287824.3,SAMN27591184,GCA_023054155.3,Acinetobacter baumannii
,,,PDT002094434.1,SAMN40022449,GCA_036906835.1,Acinetobacter baumannii
,,,PDT002072008.1,SAMN39603392,GCA_036347835.1,Acinetobacter baumannii
SRR29915336,,,PDT002262251.1,SAMN42738384,GCA_040810495.1,Acinetobacter baumannii
,,,PDT000837974.1,SAMN14943610,GCA_014560955.1,Acinetobacter baumannii
,,,PDT002247724.1,SAMN38108221,GCA_040604595.1,Acinetobacter baumannii
,,,PDT001440265.1,SAMN19774180,GCA_025514595.1,Acinetobacter pittii
SRR24736324,,,PDT001758265.2,SAMN35361123,GCA_031141765.2,Acinetobacter baumannii
,,,PDT001497868.1,SAMN31143280,GCA_026273925.1,Acinetobacter baumannii
,,,PDT002247313.1,SAMN38084961,GCA_040596985.1,Acinetobacter baumannii
SRR28531343,,,PDT002129728.1,SAMN40726982,GCA_037933195.1,Acinetobacter baumannii
SRR22455471,,,PDT001505920.1,SAMN31900160,GCA_026565045.1,Acinetobacter baumannii
SRR18747005,,,PDT001510512.3,SAMN27570525,GCA_026650105.3,Acinetobacter baumannii
SRR24163212,,,PDT001689486.3,SAMN34174858,GCA_029736195.3,Acinetobacter baumannii
SRR24756414,,,PDT001766726.1,SAMN35448934,GCA_032217425.1,Acinetobacter baumannii
,,,PDT001766170.1,SAMN33621467,GCA_030140305.1,Acinetobacter pittii
,,,PDT001603058.1,SAMN29993222,GCA_028441245.1,Acinetobacter baumannii
SRR28312125,,,PDT002110964.1,SAMN40418993,GCA_037123505.1,Acinetobacter baumannii
SRR27327011,,,PDT002038752.1,SAMN39080879,GCA_034560775.1,Acinetobacter baumannii
SRR28121842,,,PDT002089234.1,SAMN40174572,GCA_036887265.1,Acinetobacter baumannii
SRR27977355,,,PDT002079972.1,SAMN39953796,GCA_036673345.1,Acinetobacter baumannii
,,,PDT000134719.1,SAMN04993412,GCA_001666315.1,Acinetobacter baumannii
SRR25966280,,,PDT001878087.2,SAMN37327913,GCA_031334215.2,Acinetobacter baumannii
SRR11725310,,,PDT000733281.3,SAMN14792077,GCA_016489145.3,Acinetobacter baumannii
SRR25779756,,,PDT001868295.2,SAMN37185506,GCA_030981795.2,Acinetobacter baumannii
SRR13228369,,,PDT000907972.3,SAMN17019569,GCA_028064855.3,Acinetobacter baumannii
ERR11554407,,,PDT001898885.1,SAMEA113597805,GCA_031876065.1,Acinetobacter baumannii
,,,PDT001231284.1,SAMN24967652,GCA_021570335.1,Acinetobacter baumannii
SRR11589284,,,PDT000751415.1,SAMN14669855,GCA_016485485.1,Acinetobacter baumannii
,,,PDT000300597.1,SAMN08637740,GCA_003020225.1,Acinetobacter baumannii
SRR25482687,,,PDT001836945.2,SAMN36791579,GCA_031103365.2,Acinetobacter baumannii
SRR13362867,,,PDT000928453.3,SAMN17220804,GCA_016544065.3,Acinetobacter baumannii
,,,PDT000134676.1,SAMN04993339,GCA_001664685.1,Acinetobacter baumannii
SRR20715899,,,PDT001374654.3,SAMN30057997,GCA_024574895.3,Acinetobacter baumannii
,,,PDT000209887.1,SAMN06892315,GCA_002148735.1,Acinetobacter baumannii
SRR23362596,,,PDT001609384.3,SAMN33190913,GCA_028543455.3,Acinetobacter baumannii
,,,PDT000903521.1,SAMN15778736,GCA_015731985.1,Acinetobacter baumannii
,,,PDT000354409.1,SAMEA104305301,GCA_900495985.1,Acinetobacter baumannii
SRR30749820,,,PDT002388899.1,SAMN43847391,GCA_042146185.1,Acinetobacter baumannii
,,,PDT000850851.1,SAMN16092226,GCA_014788525.1,Acinetobacter seifertii
SRR17311669,,,PDT001210529.3,SAMN24300406,GCA_021272685.3,Acinetobacter baumannii
SRR27231365,,,PDT002036478.1,SAMN38862351,GCA_034578555.1,Acinetobacter baumannii
,,,PDT001250837.1,SAMN25770314,GCA_022240965.1,Acinetobacter baumannii
,,,PDT001218760.1,SAMN19523409,GCA_021389215.1,Acinetobacter baumannii
,,,PDT001852455.1,SAMN35999047,GCA_030755955.1,Acinetobacter baumannii
SRR23333184,,,PDT001602655.3,SAMN33054831,GCA_028461085.3,Acinetobacter baumannii
SRR30210862,,,PDT002317127.1,SAMN43147758,GCA_041269175.1,Acinetobacter baumannii
,,,PDT000023777.1,SAMN02415069,GCA_000588035.1,Acinetobacter baumannii 541915
,,,PDT001610197.1,SAMN32546207,GCA_028549265.1,Acinetobacter baumannii
SRR22455457,,,PDT001505906.1,SAMN31900173,GCA_026565285.1,Acinetobacter baumannii
,,,PDT000482874.1,SAMN11156913,GCA_004378525.1,Acinetobacter baumannii
SRR24745885,,,PDT001759437.2,SAMN35436758,GCA_031141625.2,Acinetobacter baumannii
,,,PDT001817132.1,SAMN36008429,GCA_030448885.1,Acinetobacter baumannii
SRR3217272,,,PDT000113168.2,SAMN04515405,GCA_016532495.2,Acinetobacter baumannii
,,,PDT001792533.1,SAMN34037485,GCA_030365495.1,Acinetobacter baumannii
,,,PDT000233346.1,SAMN07450596,GCA_002249325.1,Acinetobacter baumannii
,,,PDT000605675.1,SAMD00174755,GCA_008976125.1,Acinetobacter baumannii
,,,PDT001877139.1,SAMN36186397,GCA_031195835.1,Acinetobacter baumannii
SRR28962444,,,PDT002158118.1,SAMN41260721,GCA_039568015.1,Acinetobacter baumannii
SRR24105544,,,PDT001682704.3,SAMN34114066,GCA_029620705.3,Acinetobacter baumannii
,,,PDT001820065.1,SAMN36317575,GCA_030485085.1,Acinetobacter baumannii
,,,PDT001820084.1,SAMN36317556,GCA_030485465.1,Acinetobacter baumannii
SRR25572250,,,PDT001845280.2,SAMN36891895,GCA_031101395.2,Acinetobacter baumannii
,,,PDT001610168.1,SAMN32546237,GCA_028548675.1,Acinetobacter baumannii
,,,PDT000626483.2,SAMN12771928,GCA_009645555.1,Acinetobacter nosocomialis
,,,PDT000135557.1,SAMN05238695,GCA_001674165.1,Acinetobacter baumannii
,,,PDT000144963.1,SAMN05022847,GCA_001706365.1,Acinetobacter pittii
,,,PDT000863606.1,SAMN16351134,GCA_014880865.1,Acinetobacter baumannii
SRR30223638,,,PDT002318212.1,SAMN43163173,GCA_041273135.1,Acinetobacter baumannii
,,,PDT001310066.1,SAMN24114656,GCA_023362075.1,Acinetobacter baumannii
SRR27644858,,,PDT002058909.1,SAMN39505189,GCA_035925085.1,Acinetobacter baumannii
SRR21386357,,,PDT001407806.3,SAMN30627077,GCA_024848405.3,Acinetobacter baumannii
,,,PDT002345706.1,SAMN20080659,GCA_041533245.1,Acinetobacter pittii
,,,PDT000547366.1,SAMN12158051,GCA_007197635.1,Acinetobacter baumannii
SRR26754971,,,PDT002064915.1,SAMN38180886,GCA_037554925.1,Acinetobacter baumannii
SRR25779761,,,PDT001868300.2,SAMN37185505,GCA_030981695.2,Acinetobacter baumannii
,,,PDT000135497.1,SAMN05238696,GCA_001668915.1,Acinetobacter baumannii
SRR28542798,,,PDT002130452.1,SAMN40738625,GCA_037958625.1,Acinetobacter baumannii
SRR24837288,,,PDT001770094.2,SAMN35638236,GCA_031138535.2,Acinetobacter baumannii
SRR6058797,,,PDT000432705.2,SAMN07662983,GCA_019570195.1,Acinetobacter baumannii
,,,PDT002098524.1,SAMN39242217,GCA_037007365.1,Acinetobacter baumannii
,,,PDT001435581.1,SAMN19774091,GCA_025405905.1,Acinetobacter baumannii
,,,PDT000298142.1,SAMN08619566,GCA_003007655.1,Acinetobacter baumannii
,,,PDT000606196.1,SAMD00175272,GCA_009013615.1,Acinetobacter baumannii
,,,PDT001866911.1,SAMN13481128,GCA_030929435.1,Acinetobacter baumannii
SRR23061100,,,PDT001575100.3,SAMN32709014,GCA_028016095.3,Acinetobacter baumannii
SRR26586333,,,PDT001962675.2,SAMN38040988,GCA_033145115.2,Acinetobacter baumannii
SRR26617452,,,PDT001963342.2,SAMN38050720,GCA_033180285.2,Acinetobacter baumannii
SRR13965487,,,PDT000985240.3,SAMN18313916,GCA_017362425.3,Acinetobacter baumannii
SRR19986944,,,PDT001352906.3,SAMN29507156,GCA_024166965.3,Acinetobacter baumannii
,,,PDT000526474.1,SAMN08471724,GCA_006367735.1,Acinetobacter baumannii
SRR22455898,,,PDT001506347.1,SAMN31900289,GCA_026556225.1,Acinetobacter baumannii
SRR18748176,,,PDT001287130.3,SAMN27571708,GCA_022977955.3,Acinetobacter baumannii
,,,PDT001512443.1,SAMN30971528,GCA_026622795.1,Acinetobacter pittii
,,,PDT000162444.2,SAMEA1466069,GCA_900117925.2,Acinetobacter baumannii
ERR10432609,,,PDT001493598.1,SAMEA111506187,GCA_026314695.1,Acinetobacter baumannii
SRR17304803,,,PDT001383032.1,SAMN24294092,GCA_024633905.1,Acinetobacter baumannii
,,,PDT001435559.1,SAMN19774044,GCA_025405455.1,Acinetobacter baumannii
,,,PDT002247244.1,SAMN38085010,GCA_040595075.1,Acinetobacter baumannii
SRR28876217,,,PDT002153318.1,SAMN41164133,GCA_039514695.1,Acinetobacter baumannii
,,,PDT000233354.1,SAMN07450717,GCA_002249465.1,Acinetobacter baumannii
,,,PDT001435635.1,SAMN19774197,GCA_025406995.1,Acinetobacter baumannii
SRR27049183,,,PDT002016259.1,SAMN38645380,GCA_034165245.1,Acinetobacter baumannii
SRR18215759,,,PDT001258027.3,SAMN26421051,GCA_022476975.3,Acinetobacter baumannii
SRR23508042,,,PDT001618406.3,SAMN33337731,GCA_028675255.3,Acinetobacter baumannii
,,,PDT000132514.1,SAMN04549232,GCA_001649705.1,Acinetobacter baumannii
SRR14852428,,,PDT001135439.1,SAMN19762593,GCA_020103075.1,Acinetobacter baumannii
DRR035587,,,PDT000659820.1,SAMD00030201,GCA_016500145.1,Acinetobacter baumannii
SRR14311555,,,PDT001012182.3,SAMN18849903,GCA_018169475.3,Acinetobacter baumannii
SRR18214940,,,PDT001257976.3,SAMN26420023,GCA_022474635.3,Acinetobacter baumannii
,,,PDT000767573.1,SAMN15105058,GCA_013344855.1,Acinetobacter baumannii
SRR29346691,,,PDT002199158.1,SAMN41778054,GCA_040117235.1,Acinetobacter baumannii
,,,PDT001350313.1,SAMN28772112,GCA_024007415.1,Acinetobacter baumannii
,,,PDT001292537.1,SAMN27549452,GCA_023060185.1,Acinetobacter baumannii
,,,PDT000711779.1,SAMN14299447,GCA_011602145.1,Acinetobacter baumannii
SRR22455808,,,PDT001506257.1,SAMN31900266,GCA_026558355.1,Acinetobacter baumannii
SRR22455426,,,PDT001505875.1,SAMN31900204,GCA_026565935.1,Acinetobacter baumannii
SRR3228492,,,PDT000114679.2,SAMN04555304,GCA_016521225.2,Acinetobacter baumannii
,,,PDT002172124.1,SAMN41379056,GCA_039715695.1,Acinetobacter baumannii
SRR19965890,,,PDT001469691.1,SAMN29406658,GCA_025897095.1,Acinetobacter baumannii
SRR26196506,,,PDT001906947.2,SAMN37567191,GCA_032149905.2,Acinetobacter baumannii
,,,PDT000013387.2,SAMEA2272114,GCA_000333715.1,Acinetobacter baumannii ABIsac_ColiS
,,,PDT002247310.1,SAMN38084965,GCA_040596925.1,Acinetobacter baumannii
SRR22455535,,,PDT001505984.1,SAMN31900215,GCA_026563815.1,Acinetobacter baumannii
,,,PDT002154488.1,SAMN41042532,GCA_039057195.1,Acinetobacter baumannii
,,,PDT000431242.1,SAMN07815360,GCA_003991295.1,Acinetobacter baumannii
,,,PDT000354463.1,SAMEA104305365,GCA_900496685.1,Acinetobacter nosocomialis
SRR16304231,,,PDT001149692.3,SAMN22234458,GCA_020448765.3,Acinetobacter baumannii
SRR27073134,,,PDT002017590.1,SAMN38669634,GCA_034209435.1,Acinetobacter baumannii
SRR19233879,,,PDT001309309.3,SAMN28455669,GCA_023426915.3,Acinetobacter baumannii
SRR3152498,,,PDT000106909.2,SAMN04480656,GCA_016538345.2,Acinetobacter baumannii
SRR23217125,,,PDT001590810.3,SAMN32908099,GCA_028169865.3,Acinetobacter baumannii
,,,PDT001603025.1,SAMN19931264,GCA_028440585.1,Acinetobacter baumannii
SRR17304850,,,PDT001383079.1,SAMN24293952,GCA_024634185.1,Acinetobacter baumannii
,,,PDT001602969.1,SAMN29993267,GCA_028438945.1,Acinetobacter baumannii
,,,PDT000711750.1,SAMN14299428,GCA_011601525.1,Acinetobacter baumannii
,,,PDT001187993.1,SAMN21245898,GCA_021020385.1,Acinetobacter baumannii
SRR14154214,,,PDT001001296.3,SAMN18636565,GCA_017846415.3,Acinetobacter baumannii
,,,PDT002059933.1,SAMEA114010080,GCA_958326305.1,Acinetobacter baumannii
SRR16520582,,,PDT001159179.3,SAMN22335004,GCA_020577475.3,Acinetobacter baumannii
SRR27493679,,,PDT002051463.1,SAMN39405749,GCA_035607915.1,Acinetobacter baumannii
,,,PDT001671852.1,SAMN33834307,GCA_029432825.1,Acinetobacter baumannii
SRR17311733,,,PDT001210592.3,SAMN24300415,GCA_021273785.3,Acinetobacter baumannii
,,,PDT001897881.1,SAMN37429399,GCA_031845985.1,Acinetobacter baumannii
,,,PDT001603069.1,SAMN29993216,GCA_028441465.1,Acinetobacter baumannii
SRR30276087,,,PDT002325545.1,SAMN43227477,GCA_041343395.1,Acinetobacter baumannii
SRR24995014,,,PDT001787017.2,SAMN35842599,GCA_031115855.2,Acinetobacter baumannii
,,,PDT000248864.1,SAMN04272863,GCA_002416325.1,Acinetobacter baumannii
,,,PDT001766038.1,SAMN31927137,GCA_030131265.1,Acinetobacter baumannii
ERR6132526,,,PDT001200384.1,SAMEA9273442,GCA_021138975.1,Acinetobacter baumannii
SRR12905341,,,PDT000893905.1,SAMN16562430,GCA_016473315.1,Acinetobacter baumannii
,,,PDT001889011.1,SAMN37341826,GCA_031582385.1,Acinetobacter baumannii
SRR25640421,,,PDT001851785.2,SAMN36990487,GCA_031099955.2,Acinetobacter baumannii
SRR26424109,,,PDT001947767.2,SAMN37875418,GCA_032848865.2,Acinetobacter baumannii
,,,PDT001603181.1,SAMN29993098,GCA_028443705.1,Acinetobacter baumannii
,,,PDT001250771.1,SAMN25770324,GCA_022237045.1,Acinetobacter baumannii
,,,PDT000494597.1,SAMN10086821,GCA_004799225.1,Acinetobacter baumannii
,,,PDT000605979.1,SAMD00175059,GCA_008997115.1,Acinetobacter pittii
,,,PDT001187955.1,SAMN21245935,GCA_021019635.1,Acinetobacter baumannii
,,,PDT002345899.1,SAMN20080581,GCA_041535505.1,Acinetobacter baumannii
,,,PDT002162006.1,SAMN40890937,GCA_039613985.1,Acinetobacter baumannii
,,,PDT001436825.1,SAMN28578932,GCA_025456825.1,Acinetobacter baumannii
,,,PDT000355798.1,SAMN09708292,GCA_003345955.1,Acinetobacter baumannii
SRR13057515,,,PDT000878042.4,SAMN16624236,GCA_028065915.3,Acinetobacter baumannii
,,,PDT000807687.1,SAMN15644205,GCA_014116795.1,Acinetobacter baumannii
,,,PDT000945279.2,SAMEA7451216,GCA_904887005.1,Acinetobacter baumannii
SRR17783249,,,PDT001232622.3,SAMN25334097,GCA_021716475.3,Acinetobacter baumannii
SRR13428245,,,PDT000932148.3,SAMN17308411,GCA_016639295.3,Acinetobacter baumannii
,,,PDT000238079.1,SAMN07251721,GCA_002277275.1,Acinetobacter baumannii
,,,PDT000837936.1,SAMN14943649,GCA_014560195.1,Acinetobacter baumannii
SRR27489007,,,PDT002051187.1,SAMN39402587,GCA_035611075.1,Acinetobacter baumannii
,,,PDT001741860.1,SAMN27010224,GCA_029714125.1,Acinetobacter baumannii
,,,PDT002008143.1,SAMN38315720,GCA_033952685.1,Acinetobacter pittii
SRR18748190,,,PDT001287144.3,SAMN27571695,GCA_022992305.3,Acinetobacter baumannii
SRR29763009,,,PDT002246002.1,SAMN42394444,GCA_040591515.1,Acinetobacter baumannii
SRR18825656,,,PDT001290937.3,SAMN27646523,GCA_023064175.3,Acinetobacter baumannii
SRR15210517,,,PDT001094414.3,SAMN20344492,GCA_019317625.3,Acinetobacter baumannii
,,,PDT002247256.1,SAMN38084997,GCA_040595325.1,Acinetobacter baumannii
SRR22024963,,,PDT001464796.3,SAMN31428897,GCA_025840765.3,Acinetobacter baumannii
SRR20080123,,,PDT001356897.3,SAMN29633649,GCA_024211585.3,Acinetobacter baumannii
,,,PDT000304602.1,SAMN08685387,GCA_003039005.1,Acinetobacter baumannii
SRR22455749,,,PDT001506198.1,SAMN31900262,GCA_026559595.1,Acinetobacter baumannii
SRR14634855,,,PDT001046077.3,SAMN19317554,GCA_031139115.2,Acinetobacter baumannii
SRR13228558,,,PDT000907999.3,SAMN17039477,GCA_016470635.3,Acinetobacter baumannii
SRR23333197,,,PDT001602668.3,SAMN33054824,GCA_028460945.3,Acinetobacter baumannii
,,,PDT001860329.1,SAMN36985126,GCA_030851035.1,Acinetobacter baumannii
,,,PDT000015761.2,SAMN02470697,GCA_000354115.1,Acinetobacter baumannii ABNIH18
,,,PDT001595053.1,SAMN07944288,GCA_028175805.1,Acinetobacter baumannii
,,,PDT001136991.1,SAMN15471806,GCA_020113155.1,Acinetobacter seifertii
,,,PDT002045045.1,SAMN36721195,GCA_035022085.1,Acinetobacter baumannii
ERR9609941,,,PDT001336279.1,SAMEA13320906,GCA_024026355.1,Acinetobacter baumannii
,,,PDT001518584.1,SAMN10335410,GCA_026703465.1,Acinetobacter baumannii
SRR14832338,,,PDT001071629.3,SAMN19715144,GCA_018954295.3,Acinetobacter baumannii
SRR24236277,,,PDT001695750.3,SAMN34277111,GCA_031136975.2,Acinetobacter baumannii
,,,PDT000647900.1,SAMN13066394,GCA_009760235.1,Acinetobacter baumannii
SRR30220928,,,PDT002317981.1,SAMN43160961,GCA_041270075.1,Acinetobacter baumannii
,,,PDT001218580.1,SAMN19523597,GCA_021385595.1,Acinetobacter baumannii
